  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:48 ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 000 ; DEPOUS-NETOYANT HUMID MEUBLE ; 001 ; 0000000055450 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 8,88 ; 11,96 ; 1,086667 ; 0,07571535 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 000 ; DEPOUS-NETOYANT HUMID MEUBLE ; 001 ; 0000000055450 ; 3760360760323 ; OCEDAR DEPOU MULT ; OCEDAR DEPOU MULTI SURF ; O'CEDAR ; HERITAGE ; 2,22 ; 2,99 ; 2,49 ; 0,2 ; 4,000 ; UVC ; 8,88 ; 11,96 ; 1,086667 ; 0,07571535 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 000 ; DEPOUS-NETOYANT HUMID MEUBLE ; 001 ; 0000000055448 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,59 ; 3,49 ; 0,3183333 ; 0,07601082 ; 19,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 000 ; DEPOUS-NETOYANT HUMID MEUBLE ; 001 ; 0000000055448 ; 3760360760347 ; OCEDAR SOIN BOIS ; OCEDAR SOIN BOIS NAT AER ; O'CEDAR ; HERITAGE ; 2,59 ; 3,49 ; 2,91 ; 0,2 ; 1,000 ; UVC ; 2,59 ; 3,49 ; 0,3183333 ; 0,07601082 ; 19,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 000 ; DEPOUS-NETOYANT HUMID MEUBLE ; 001 ; 0000000031104 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 6,36 ; 7,17 ; -0,385 ; -0,04474663 ; 7,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 000 ; DEPOUS-NETOYANT HUMID MEUBLE ; 001 ; 0000000031104 ; 5000204327564 ; PLIZ TN CLASSIC AR ; PLIZ TN CLASSIC ARSL 250M ; PLIZ ; JOHNSON FRANCAISE ; 2,12 ; 2,39 ; 1,99 ; 0,2 ; 3,000 ; UVC ; 6,36 ; 7,17 ; -0,385 ; -0,04474663 ; 7,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 000 ; DEPOUS-NETOYANT HUMID MEUBLE ; 001 ; 0000000031105 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 4,24 ; 4,78 ; -0,2566667 ; -0,04474663 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 000 ; DEPOUS-NETOYANT HUMID MEUBLE ; 001 ; 0000000031105 ; 5000204327625 ; PLIZ FEE DU LOGIS ; PLIZ FEE DU LOGIS ; PLIZ ; JOHNSON FRANCAISE ; 2,12 ; 2,39 ; 1,99 ; 0,2 ; 2,000 ; UVC ; 4,24 ; 4,78 ; -0,2566667 ; -0,04474663 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 001 ; DEPOUSSIERANT CIRANT MEUBLE ;  ; 4 ; 4 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 14,8 ; 18,97 ; 1,008333 ; 0,07441709 ; 57,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 001 ; DEPOUSSIERANT CIRANT MEUBLE ; 001 ; 0000001156365 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 3,95 ; 6,75 ; 1,675 ; 0,2067901 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 001 ; DEPOUSSIERANT CIRANT MEUBLE ; 001 ; 0000001156365 ; 3560071163914 ; 300ML DEPOUSSIER.C ; 300ML DEPOUSSIER.CIRANT C ; CRF EXPERT ; I.D.M ; 0,79 ; 1,35 ; 1,13 ; 0,2 ; 5,000 ; UVC ; 3,95 ; 6,75 ; 1,675 ; 0,2067901 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 001 ; DEPOUSSIERANT CIRANT MEUBLE ; 001 ; 0000004037152 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 1,32 ; 2,38 ; 0,6633334 ; 0,2322596 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 001 ; DEPOUSSIERANT CIRANT MEUBLE ; 001 ; 0000004037152 ; 3560071481452 ; 300ML DEPOUSSIER.C ; 300ML DEPOUSSIER.CIRANT S ; SIMPL ; I.D.M ; 0,66 ; 1,19 ; 0,99 ; 0,2 ; 2,000 ; UVC ; 1,32 ; 2,38 ; 0,6633334 ; 0,2322596 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 001 ; DEPOUSSIERANT CIRANT MEUBLE ; 001 ; 0000000071257 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,6 ; 3,49 ; 0,3083333 ; 0,07362305 ; 17,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 001 ; DEPOUSSIERANT CIRANT MEUBLE ; 001 ; 0000000071257 ; 3760360760330 ; OCEDAR CIRE ABEIL ; OCEDAR CIRE ABEILLE FR A ; O'CEDAR ; HERITAGE ; 2,6 ; 3,49 ; 2,91 ; 0,2 ; 1,000 ; UVC ; 2,6 ; 3,49 ; 0,3083333 ; 0,07362305 ; 17,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 001 ; DEPOUSSIERANT CIRANT MEUBLE ; 005 ; 0000000055445 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 6,93 ; 6,35 ; -1,638333 ; -0,2150044 ; 18,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 001 ; DEPOUSSIERANT CIRANT MEUBLE ; 005 ; 0000000055445 ; 3760360760354 ; OCEDAR CIRE LIQUI ; OCEDAR CIRE LIQUIDE BIDO ; O'CEDAR ; HERITAGE ; 6,93 ; 6,35 ; 5,29 ; 0,2 ; 1,000 ; UVC ; 6,93 ; 6,35 ; -1,638333 ; -0,2150044 ; 18,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ;  ; 5 ; 5 ;  ;  ;  ;  ;  ;  ;  ;  ; 17,000 ;  ; 23,91 ; 37,01 ; 6,931666 ; 0,165254 ; 85,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ; 001 ; 0000002869755 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 7,68 ; 9,75 ; 0,445 ; 0,03803419 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ; 001 ; 0000002869755 ; 3346029995161 ; CAROLIN SOL PARQUE ; CAROLIN SOL PARQUETS MODE ; CAROLIN ; BOLTON SOLITAIRE ; 2,56 ; 3,25 ; 2,71 ; 0,2 ; 3,000 ; UVC ; 7,68 ; 9,75 ; 0,445 ; 0,03803419 ; 12,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ; 001 ; 0000004211922 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 5,64 ; 9,54 ; 2,31 ; 0,201782 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ; 001 ; 0000004211922 ; 3560071484149 ; 1L NETT SOL PARQUE ; 1L NETT SOL PARQUET SIMPL ; SIMPL ; MCBRIDE ; 0,94 ; 1,59 ; 1,33 ; 0,2 ; 6,000 ; UVC ; 5,64 ; 9,54 ; 2,31 ; 0,201782 ; 15,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ; 001 ; 0000001057820 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 3,86 ; 6,98 ; 1,956667 ; 0,233604 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ; 001 ; 0000001057820 ; 3700992600253 ; 1L NETT PARQ VIT S ; OCEDAR NETT.PARQ.VIT.STRA ; O'CEDAR ; HERITAGE ; 1,93 ; 3,49 ; 2,91 ; 0,2 ; 2,000 ; UVC ; 3,86 ; 6,98 ; 1,956667 ; 0,233604 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ; 002 ; 0000000055452 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,73 ; 4,69 ; 1,178333 ; 0,2093698 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ; 002 ; 0000000055452 ; 3700992600260 ; 1L NOURRISS PARQ C ; OCEDAR NOURRISS.PARQ.CIRE ; O'CEDAR ; HERITAGE ; 2,73 ; 4,69 ; 3,91 ; 0,2 ; 1,000 ; UVC ; 2,73 ; 4,69 ; 1,178333 ; 0,2093698 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ; 003 ; 0000004033439 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 4 ; 6,05 ; 1,041667 ; 0,1434803 ; 34,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 002 ; PARQUETS ; 003 ; 0000004033439 ; 3500590021241 ; JAG LINGETTES SOLS ; JAG LINGETTES SOLS X15 ; JAG ; JAG DIFFUSION ; 0,8 ; 1,19 ; 0,99 ; 0,2 ; 5,000 ; UVC ; 4 ; 6,05 ; 1,041667 ; 0,1434803 ; 34,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 004 ; PRODUITS MOQUETTES ;  ; 1 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 5,45 ; 11,95 ; 4,508333 ; 0,3143887 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 004 ; PRODUITS MOQUETTES ; 001 ; 0000001314625 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 5,45 ; 11,95 ; 4,508333 ; 0,3143887 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 004 ; PRODUITS MOQUETTES ; 001 ; 0000001314625 ; 3560071098148 ; 600ML NETT TAPIS/M ; 600ML NETT TAPIS/MOQUET C ; CRF EXPERT ; MJ CONDITIONNEMENT ; 1,09 ; 2,39 ; 1,99 ; 0,2 ; 5,000 ; UVC ; 5,45 ; 11,95 ; 4,508333 ; 0,3143887 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 005 ; PRODUITS SOLS PLASTIQUES ;  ; 2 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 23,72 ; 31,01 ; 2,121667 ; 0,04562393 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 005 ; PRODUITS SOLS PLASTIQUES ; 001 ; 0000000072664 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 12,8 ; 18,25 ; 2,408333 ; 0,1099696 ; 5,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 005 ; PRODUITS SOLS PLASTIQUES ; 001 ; 0000000072664 ; 3346025730001 ; 1L LAVANT CAROLIN ; CAROLIN LAVANT/BRILL.1L ; CAROLIN ; BOLTON SOLITAIRE ; 2,56 ; 3,65 ; 3,04 ; 0,2 ; 5,000 ; UVC ; 12,8 ; 18,25 ; 2,408333 ; 0,1099696 ; 5,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 005 ; PRODUITS SOLS PLASTIQUES ; 099 ; 0000001002711 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 10,92 ; 12,76 ; -0,2866667 ; -0,0187217 ; 1,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 005 ; PRODUITS SOLS PLASTIQUES ; 099 ; 0000001002711 ; 3346029995048 ; SOL SAVON MARSEILL ; CAROLIN SOL SAVON DE MARS ; CAROLIN ; BOLTON SOLITAIRE ; 2,73 ; 3,19 ; 2,66 ; 0,2 ; 4,000 ; UVC ; 10,92 ; 12,76 ; -0,2866667 ; -0,0187217 ; 1,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 006 ; PRODUITS CARRELAGES ;  ; 4 ; 4 ;  ;  ;  ;  ;  ;  ;  ;  ; 26,000 ;  ; 73,68 ; 84,26 ; -3,463334 ; 0,06236839 ; 62,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 006 ; PRODUITS CARRELAGES ; 001 ; 0000001452878 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 12,000 ;  ; 44,16 ; 40,46 ; -10,44333 ; -0,2150958 ; 21,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 006 ; PRODUITS CARRELAGES ; 001 ; 0000001452878 ; 3346029995055 ; CAROLIN SOL SAVON ; CAROLIN SOL SAVON NOIR PA ; CAROLIN ; BOLTON SOLITAIRE ; 3,68 ; 3,29 ; 2,74 ; 0,2 ; 12,000 ; UVC ; 44,16 ; 40,46 ; -10,44333 ; -0,2150958 ; 21,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 006 ; PRODUITS CARRELAGES ; 001 ; 0000000055475 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 14,45 ; 15,45 ; -1,575 ; -0,08495145 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 006 ; PRODUITS CARRELAGES ; 001 ; 0000000055475 ; 3346029995062 ; CAROLIN HUILE LIN ; CAROLIN SOL HUILE DE LIN ; CAROLIN ; BOLTON SOLITAIRE ; 2,89 ; 3,09 ; 2,58 ; 0,2 ; 5,000 ; UVC ; 14,45 ; 15,45 ; -1,575 ; -0,08495145 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 006 ; PRODUITS CARRELAGES ; 001 ; 0000001542644 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 11,35 ; 19,75 ; 5,108333 ; 0,2155415 ; 20,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 006 ; PRODUITS CARRELAGES ; 001 ; 0000001542644 ; 3383482293885 ; 1L SAVON NOIR LIQ. ; J.B SAVON NOIR LIQUIDE 1L ; BRIOCHIN ; HARRIS ; 2,27 ; 3,95 ; 3,29 ; 0,2 ; 5,000 ; UVC ; 11,35 ; 19,75 ; 5,108333 ; 0,2155415 ; 20,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 006 ; PRODUITS CARRELAGES ; 001 ; 0000001177819 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 3,72 ; 8,6 ; 3,446667 ; 0,3339793 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 006 ; PRODUITS CARRELAGES ; 001 ; 0000001177819 ; 3560071153007 ; 1L NETTOY.SOL HUIL ; 1L NETTOY.SOL HUILE LIN C ; CRF ESSENT ; VANDEPUTTE ; 0,93 ; 2,15 ; 1,79 ; 0,2 ; 4,000 ; UVC ; 3,72 ; 8,6 ; 3,446667 ; 0,3339793 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ;  ; 10 ; 10 ;  ;  ;  ;  ;  ;  ;  ;  ; 48,000 ;  ; 138,51 ; 279,75 ; 94,615 ; 0,3093748 ; 97,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000000026093 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 2,04 ; 9,51 ; 5,885 ; 0,5156853 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000000026093 ; 3560071011772 ; 20 LINGET.DEPOUSSI ; 20 LINGET.DEPOUSSIERANTE ; CRF EXPERT ; NICOLS FRANCE ; 0,68 ; 3,17 ; 2,64 ; 0,2 ; 3,000 ; UVC ; 2,04 ; 9,51 ; 5,885 ; 0,5156853 ; 9,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000002555452 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 6,65 ; 27 ; 15,85 ; 0,4891975 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000002555452 ; 3560071011789 ; 40 LINGET.DEPOUSSI ; 40 LINGET.DEPOUSSIERANTE ; CRF EXPERT ; NICOLS FRANCE ; 1,33 ; 5,4 ; 4,5 ; 0,2 ; 5,000 ; UVC ; 6,65 ; 27 ; 15,85 ; 0,4891975 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000001180486 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 4,05 ; 17,25 ; 10,325 ; 0,4987923 ; 4,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000001180486 ; 3560071151805 ; KIT PLUMEAU 360+5 ; KIT PLUMEAU 360+5 RECH CR ; CRF-CDM ; NICOLS FRANCE ; 0,81 ; 3,45 ; 2,88 ; 0,2 ; 5,000 ; UVC ; 4,05 ; 17,25 ; 10,325 ; 0,4987923 ; 4,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000002751965 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 15,24 ; 18,6 ; 0,26 ; 0,01164875 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000002751965 ; 4084500980075 ; SWIFFER PLUM DUST ; SWIFFER PLUM DUST SK DEPL ; SWIFFER ; PROCTER & GAMBLE ; 3,81 ; 4,65 ; 3,88 ; 0,2 ; 4,000 ; UVC ; 15,24 ; 18,6 ; 0,26 ; 0,01164875 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000002691505 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 6,06 ; 7,19 ; -0,06833334 ; -0,00791995 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000002691505 ; 4084500980150 ; SWIFFER PLUM DUS ; SWIFFER PLUM DUS KT XXL ; SWIFFER ; PROCTER & GAMBLE ; 6,06 ; 7,19 ; 5,99 ; 0,2 ; 1,000 ; UVC ; 6,06 ; 7,19 ; -0,06833334 ; -0,00791995 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000001579600 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 3,16 ; 8,36 ; 3,806667 ; 0,3794524 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000001579600 ; 5020391000248 ; 40XLING DEPOUSSIER ; PP LINGETTE DEPOUSSIERX40 ; NO NAME ; ROCKLINE INDUSTRIES ; 0,79 ; 2,09 ; 1,74 ; 0,2 ; 4,000 ; UVC ; 3,16 ; 8,36 ; 3,806667 ; 0,3794524 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000001073922 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 16,000 ;  ; 60,16 ; 125,6 ; 44,50667 ; 0,2952937 ; 18,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000001073922 ; 5410076541553 ; SWIFFER DUSTER REC ; SWIFFER DUSTER RECH X9 ; SWIFFER ; PROCTER & GAMBLE ; 3,76 ; 7,85 ; 6,54 ; 0,2 ; 16,000 ; UVC ; 60,16 ; 125,6 ; 44,50667 ; 0,2952937 ; 18,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000000063298 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 16,55 ; 28,95 ; 7,575 ; 0,2180484 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000000063298 ; 8001841949086 ; SWIFFER RECH BALAI ; SWIFFER RECH BALAIS X18 ; SWIFFER ; PROCTER & GAMBLE ; 3,31 ; 4,7 ; 3,92 ; 0,2 ; 5,000 ; UVC ; 16,55 ; 28,95 ; 7,575 ; 0,2180484 ; 14,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 110 ; SOINS ET CONFORT DE LA MAISON ; 1102 ; MEUBLES ET SOLS ; 007 ; LINGETT DEPOUSSIERANT SECHE ; 001 ; 0000000082283 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 24,24 ; 34,6 ; 4,593333 ; 0,1106294 ; 5,000 ;  ;  
